Date,Day,Bolivar Fuerte,Brazilian Real,Chilean Peso,Colombian Peso,Nuevo Sol,Peso Uruguayo 
2014-10-30,5102,6.2842,2.4346,576.65,2044.55,2.915,23.916
2014-10-31,5103,6.2842,2.4119,576.65,2050.52,2.92,24.162
2014-11-3,5104,6.2842,2.4442,576.5,,2.923,24.274
2014-11-4,5105,6.2842,2.4839,580.62,2061.92,2.926,24.369
2014-11-5,5106,6.2842,2.5195,585.97,2076.99,2.928,24.331
2014-11-6,5107,6.2842,2.5168,588.48,2081.24,2.93,24.266
2014-11-7,5108,6.2842,2.5325,590.44,2086.86,2.927,24.247
2014-11-10,5109,6.2842,2.5721,589.72,2103.25,2.928,24.097
2014-11-11,5110,6.2842,2.539,586.33,2103.12,2.929,24.017
2014-11-12,5111,6.2842,2.5644,590.58,2103.12,2.933,24.125
2014-11-13,5112,6.2842,2.555,592.48,2115.59,2.933,24.1
2014-11-14,5113,6.2842,2.5725,594.14,2133.03,2.932,24.14
2014-11-17,5114,6.2842,2.6136,595.84,,2.928,24.003
2014-11-18,5115,6.2842,2.6035,595.22,2160.47,2.927,23.871
2014-11-19,5116,6.2842,2.5967,596.21,2158.58,2.924,23.871
2014-11-20,5117,6.2842,2.5849,599.53,2156.73,2.923,23.842
2014-11-21,5118,6.2842,2.545,600.37,2156.93,2.916,23.704
2014-11-24,5119,6.2842,2.5391,595.32,2142.02,2.916,23.589
2014-11-25,5120,6.2842,2.5282,594.36,2158.12,2.915,23.507
2014-11-26,5121,6.2842,2.5237,597.89,2162.15,,
2014-12-1,5122,6.2842,2.5601,605.46,2206.19,2.925,23.898
2014-12-2,5123,6.2842,2.5624,610.79,2252.36,2.935,24.005
2014-12-3,5124,6.2842,2.5664,614.77,2293.47,2.94,23.944
2014-12-4,5125,6.2842,2.5607,612.44,2286.03,2.945,23.979
2014-12-5,5126,6.2842,2.5797,611.68,2284.24,,23.928
2014-12-8,5127,6.2842,2.5888,,,,23.868
2014-12-9,5128,6.2842,2.5923,611.4,2304.12,2.96,23.879
2014-12-10,5129,6.2842,2.6016,613.77,2350.01,2.959,23.937
2014-12-11,5130,6.2842,2.5931,615.49,2381.96,2.967,24.037
2014-12-12,5131,6.2842,2.6271,615.9,2423.56,2.959,24.154
2014-12-15,5132,6.2842,2.6558,617.45,2405.31,2.959,24.365
2014-12-16,5133,6.2842,2.6717,618.49,,2.967,24.566
2014-12-17,5134,6.2842,2.7403,621.41,2446.35,2.958,24.287
2014-12-18,5135,6.2842,2.7246,619.19,2412.79,2.94,24.053
2014-12-19,5136,6.2842,2.6676,614.16,2334.98,2.947,23.958
2014-12-22,5137,6.2842,2.6486,612.55,2297.14,2.97,24.141
2014-12-23,5138,6.2842,2.6527,610.26,2316.93,2.973,24.195
2014-12-24,5139,6.2842,2.6775,608.47,2342.57,,24.086
2014-12-29,5140,6.2842,2.6812,608.15,2358.46,2.987,23.963
2014-12-30,5141,6.2842,2.6783,607.38,2378.56,2.986,24.333
2014-12-31,5142,6.2842,2.6562,607.38,2392.46,,
2015-1-5,5143,6.2842,2.6929,612.47,2383.37,2.989,24.146
2015-1-6,5144,6.2842,2.7107,616.76,2412.82,2.981,
2015-1-7,5145,6.2842,2.7023,616.09,2452.11,2.984,24.186
2015-1-8,5146,6.2842,2.6807,614.76,2434.31,2.986,24.343
2015-1-9,5147,6.2842,2.6919,613.08,2405.03,2.982,24.44
2015-1-12,5148,6.2842,2.6583,614.03,,2.987,24.545
2015-1-13,5149,6.2842,2.6575,616.52,2406.71,2.983,24.693
2015-1-14,5150,6.2842,2.6485,617.53,2442.03,2.991,24.8
2015-1-15,5151,6.2842,2.6222,625.38,2438.79,2.994,24.8
2015-1-16,5152,6.2842,2.6122,623.67,2398.91,3.007,24.697
2015-1-20,5153,6.2842,2.6243,629.09,2383.91,3.007,24.524
2015-1-21,5154,6.2842,2.6247,627.23,2373.44,3.009,24.459
2015-1-22,5155,6.2842,2.5968,628.44,2361.54,3.002,24.444
2015-1-23,5156,6.2842,2.5754,625.95,2370.75,3.009,24.511
2015-1-26,5157,6.2842,2.5856,626.38,2386.5,3.017,24.38
2015-1-27,5158,6.2842,2.5966,625.67,2386.28,3.022,24.224
2015-1-28,5159,6.2842,2.5809,623.37,2381.11,3.027,24.274
2015-1-29,5160,6.2842,2.5797,622.44,2362.42,3.042,24.318
2015-1-30,5161,6.2842,2.596,626.48,2397.35,3.056,24.449
2015-2-2,5162,6.2842,2.6623,632.03,2441.1,3.057,24.384
2015-2-3,5163,6.2842,2.6894,632.19,2407.29,3.057,24.286
2015-2-4,5164,6.2842,2.7059,626.97,2374.72,3.059,24.3
2015-2-5,5165,6.2842,2.7148,627.09,2381.91,3.061,24.419
2015-2-6,5166,6.2842,2.7386,624.8,2384.53,3.065,24.454
2015-2-9,5167,6.2842,2.7641,623.21,2384.76,3.064,24.498
2015-2-10,5168,6.2842,2.7873,626.04,2371.31,3.07,24.577
2015-2-11,5169,6.2842,2.8075,626.44,2380.79,3.092,24.816
2015-2-12,5170,6.2842,2.8576,628.22,2416.61,3.079,24.726
2015-2-13,5171,6.2842,2.8625,626.92,2401.03,,
2015-2-17,5172,,,,,,
2015-2-18,5173,6.2842,2.8392,619.72,2416.37,3.083,24.457
2015-2-19,5174,6.2842,2.843,620.4,2429.71,3.084,24.614
2015-2-20,5175,6.2842,2.8545,620.33,2445.16,3.084,24.66
2015-2-23,5176,6.2842,2.8701,616.86,2455.54,3.087,24.753
2015-2-24,5177,6.2842,2.8811,621.18,2489.81,3.092,24.641
2015-2-25,5178,6.2842,2.8649,622.88,2500.59,3.094,24.613
2015-2-26,5179,6.2842,2.8646,619.5,2489.41,3.091,24.547
2015-2-27,5180,6.2842,2.8728,617.67,2484.58,3.091,24.64
2015-3-2,5181,6.2842,2.8782,617.38,2496.99,3.093,24.522
2015-3-3,5182,6.2842,2.8655,617.6,2522.03,3.091,24.656
2015-3-4,5183,6.2842,2.9051,617.6,2555.08,3.097,24.756
2015-3-5,5184,6.2842,2.9804,619.78,2565.9,3.097,24.699
2015-3-6,5185,6.2842,2.9931,619.61,2543.47,3.1,24.844
2015-3-9,5186,6.2842,3.0366,624.68,2565.61,3.096,25.085
2015-3-10,5187,6.2842,3.1018,628.47,2592.86,3.098,25.139
2015-3-11,5188,6.2842,3.1299,633.03,2618.79,3.098,25.1
2015-3-12,5189,6.2842,3.1162,637.59,2633.65,3.096,25.116
2015-3-13,5190,6.2842,3.1171,633.54,2610.08,3.099,25.312
2015-3-16,5191,6.2842,3.2264,639.02,2661.52,3.095,25.235
2015-3-17,5192,6.2842,3.2257,639.37,2675.08,3.094,25.444
2015-3-18,5193,6.2842,3.2683,640.84,2677.97,3.098,25.497
2015-3-19,5194,6.2842,3.2518,642.18,2651.49,3.095,25.582
2015-3-20,5195,6.2842,3.2642,638.82,2613.38,3.087,25.495
2015-3-23,5196,6.2842,3.2423,635.62,,3.077,25.467
2015-3-24,5197,6.2842,3.18,627.0,2587.71,3.071,25.413
2015-3-25,5198,6.2842,3.131,623.65,2526.79,3.064,25.466
2015-3-26,5199,6.2842,3.1476,619.79,2535.55,3.075,25.648
2015-3-27,5200,6.2842,3.1915,620.68,2551.3,3.087,25.816
2015-3-30,5201,6.2842,3.2259,622.79,2556.85,3.092,25.816
2015-3-31,5202,6.2842,3.2601,626.87,2576.05,3.094,25.677
2015-4-1,5203,6.2842,3.208,626.58,2598.36,3.093,25.665
2015-4-2,5204,,3.1556,618.22,,,
2015-4-3,5205,6.2842,3.1492,614.77,2576.41,,
2015-4-6,5206,6.2842,3.1492,614.77,,3.089,25.573
2015-4-7,5207,6.2842,3.0926,610.74,2522.71,3.096,25.749
2015-4-8,5208,6.2842,3.1231,611.01,2518.05,3.101,25.898
2015-4-9,5209,6.2842,3.0834,611.05,2490.9,3.111,26.089
2015-4-10,5210,6.2842,3.0466,613.91,2494.77,3.12,26.4
2015-4-13,5211,6.2842,3.0796,621.1,2516.08,3.124,26.286
2015-4-14,5212,6.2842,3.1011,621.1,2537.33,3.119,26.561
2015-4-15,5213,6.2842,3.088,614.06,2550.83,3.123,26.791
2015-4-16,5214,6.2842,3.0681,616.7,2534.63,3.122,26.702
2015-4-17,5215,6.2842,3.0249,612.3,2493.93,3.124,26.624
2015-4-20,5216,6.2842,3.0544,612.73,2495.01,3.123,26.64
2015-4-21,5217,6.2842,3.0473,615.42,2487.07,3.129,26.745
2015-4-22,5218,6.2842,3.0473,616.42,2469.03,3.132,26.809
2015-4-23,5219,6.2842,3.0186,618.02,2488.5,3.131,26.677
2015-4-24,5220,6.2842,3.0084,618.12,2471.21,3.132,26.384
2015-4-27,5221,6.2842,2.9745,614.42,2461.17,3.132,26.111
2015-4-28,5222,6.2842,2.9236,611.08,2419.81,3.126,25.907
2015-4-29,5223,6.2842,2.8943,606.39,2393.42,3.118,26.292
2015-4-30,5224,6.2842,2.9375,606.82,2388.06,3.124,26.381
2015-5-1,5225,,,,,,
2015-5-4,5226,6.2842,2.9936,611.28,2393.58,3.135,26.479
2015-5-5,5227,6.2842,3.0754,614.48,2408.17,3.144,26.404
2015-5-6,5228,6.2842,3.0626,611.89,2386.72,3.143,26.317
2015-5-7,5229,6.2842,3.042,610.61,2362.41,,26.381
2015-5-8,5230,6.2842,3.0421,610.61,2369.23,3.147,26.311
2015-5-11,5231,6.2842,2.9966,605.77,2360.58,3.15,26.394
2015-5-12,5232,6.2842,3.0175,606.92,2381.53,3.151,26.461
2015-5-13,5233,6.2842,3.0389,607.31,2386.77,3.151,26.457
2015-5-14,5234,6.2842,3.0103,600.5,2377.87,3.148,26.56
2015-5-15,5235,6.2842,3.0032,598.4,2389.49,3.145,26.525
2015-5-18,5236,,2.9894,597.1,,3.149,
2015-5-19,5237,6.2842,3.0145,599.06,2417.01,3.151,26.615
2015-5-20,5238,6.2842,3.0284,603.09,2475.45,3.156,26.641
2015-5-21,5239,6.2842,3.0347,,2503.37,3.149,26.734
2015-5-22,5240,6.2842,3.0295,605.41,2489.39,,
2015-5-26,5241,6.2842,3.1212,609.87,2500.22,3.153,26.908
2015-5-27,5242,6.2842,3.1351,612.62,2542.53,3.154,26.963
2015-5-28,5243,6.2842,3.174,616.14,2548.13,3.156,26.866
2015-5-29,5244,6.2842,3.1748,617.45,2549.97,3.155,26.776
2015-6-1,5245,6.2842,3.1788,616.66,2533.79,3.156,26.818
2015-6-2,5246,6.2842,3.1789,621.69,2549.29,3.154,26.754
2015-6-3,5247,6.2842,3.1443,622.21,2554.44,3.153,26.796
2015-6-4,5248,6.2842,3.1184,626.01,2571.92,3.147,26.754
2015-6-5,5249,6.2842,3.1184,628.06,2588.56,3.15,26.794
2015-6-8,5250,6.2842,3.1684,635.61,2623.66,3.151,26.687
2015-6-9,5251,6.2842,3.119,633.7,2623.66,3.151,26.643
2015-6-10,5252,6.2842,3.0991,626.55,2569.17,3.152,26.669
2015-6-11,5253,6.2842,3.0843,624.45,2523.0,3.153,26.752
2015-6-12,5254,6.2842,3.1514,631.98,2538.55,3.153,26.744
2015-6-15,5255,6.2842,3.1107,631.06,2535.91,3.156,26.838
2015-6-16,5256,6.2842,3.1036,634.13,2535.91,3.159,26.797
2015-6-17,5257,6.2842,3.1082,633.69,2531.72,3.163,26.778
2015-6-18,5258,6.2842,3.0989,637.8,2550.43,3.161,26.712
2015-6-19,5259,6.2842,3.0472,629.59,2528.85,3.165,
2015-6-22,5260,6.2842,3.0788,632.31,2548.2,3.172,26.774
2015-6-23,5261,6.2842,3.0757,630.64,2537.68,3.178,26.847
2015-6-24,5262,6.2842,3.1042,634.54,2550.74,3.176,26.828
2015-6-25,5263,6.2842,3.0852,632.82,2566.66,3.168,26.817
2015-6-26,5264,,3.1015,631.81,2556.21,3.169,26.853
2015-6-29,5265,6.2842,3.1271,,,,26.966
2015-6-30,5266,6.2842,3.139,634.58,2585.11,3.174,27.021
2015-7-1,5267,6.2842,3.1026,639.04,2598.68,3.177,27.142
2015-7-2,5268,6.2842,3.1191,639.04,,,
2015-7-6,5269,6.2842,3.1271,636.39,2642.97,3.176,27.236
2015-7-7,5270,6.2842,3.1431,641.5,2665.41,3.179,27.43
2015-7-8,5271,6.2842,3.1809,648.33,2690.15,3.185,27.54
2015-7-9,5272,6.2842,3.2282,652.4,2690.79,3.179,27.4
2015-7-10,5273,6.2842,3.2163,646.94,2670.79,3.176,27.337
2015-7-13,5274,6.2842,3.1897,646.15,2667.37,3.176,27.289
2015-7-14,5275,6.2842,3.1594,647.68,2693.54,3.175,27.336
2015-7-15,5276,6.2842,3.123,643.6,2688.2,3.18,27.449
2015-7-16,5277,6.2842,3.1532,,2713.04,3.177,27.433
2015-7-17,5278,6.2842,3.1375,643.07,2727.23,3.18,27.505
2015-7-20,5279,6.2842,3.1832,644.9,2751.88,3.182,27.582
2015-7-21,5280,6.2842,,649.3,2751.88,3.179,27.507
2015-7-22,5281,6.2842,3.1813,651.17,2765.1,3.183,27.725
2015-7-23,5282,6.2842,3.2094,654.19,2790.26,3.187,28.089
2015-7-24,5283,,3.285,654.29,2807.36,,
2015-7-27,5284,6.2842,3.3254,660.67,2857.46,,28.401
2015-7-28,5285,6.2842,3.3557,665.18,2854.13,,28.507
2015-7-29,5286,6.2842,3.3815,664.5,2855.44,,28.304
2015-7-30,5287,6.2842,3.3419,665.52,2855.32,3.189,28.373
2015-7-31,5288,6.2842,3.3652,672.19,2866.04,3.186,28.478
2015-8-3,5289,6.2842,3.394,671.11,2862.51,3.19,28.598
2015-8-4,5290,6.2842,3.4425,678.44,2902.98,3.189,28.441
2015-8-5,5291,6.2842,3.4675,677.36,2906.95,3.198,28.435
2015-8-6,5292,6.2842,3.4851,682.55,2945.97,3.203,
2015-8-7,5293,6.2842,3.5347,684.12,,3.2,28.446
2015-8-10,5294,6.2842,3.5181,678.36,2955.31,3.199,28.356
2015-8-11,5295,6.2842,3.4909,676.43,2913.45,3.211,28.421
2015-8-12,5296,6.2842,3.4925,680.32,2943.97,3.225,28.381
2015-8-13,5297,6.2842,3.4826,681.76,2937.63,3.23,28.405
2015-8-14,5298,6.2842,3.5074,684.89,2966.12,3.236,28.437
2015-8-17,5299,6.2842,3.4761,683.83,2983.12,3.243,28.434
2015-8-18,5300,6.2842,3.4746,689.36,2983.12,3.246,28.472
2015-8-19,5301,6.2842,3.4811,697.25,,3.252,28.476
2015-8-20,5302,6.2842,3.4849,694.88,3027.2,3.261,28.436
2015-8-21,5303,6.2842,3.4751,694.19,3053.65,3.272,28.453
2015-8-24,5304,6.2842,3.4896,693.94,3102.6,3.276,28.547
2015-8-25,5305,6.2842,3.5494,705.68,3208.37,3.278,
2015-8-26,5306,6.2842,3.5345,699.91,3194.24,3.303,28.479
2015-8-27,5307,6.2842,3.6326,706.24,3238.51,3.276,28.448
2015-8-28,5308,6.2842,3.5555,699.69,3195.47,3.249,28.459
2015-8-31,5309,6.2842,3.579,690.12,3101.1,3.234,28.544
2015-9-1,5310,6.2842,3.6467,695.25,3079.97,3.243,28.595
2015-9-2,5311,6.2842,3.6725,691.88,3093.64,3.252,28.605
2015-9-3,5312,6.2842,3.7314,688.24,3142.34,3.222,28.628
2015-9-4,5313,6.2842,3.776,688.41,3119.93,,
2015-9-8,5314,6.2842,3.7986,693.78,3113.55,3.223,28.639
2015-9-9,5315,6.2842,3.8028,688.33,3138.46,,28.625
2015-9-10,5316,6.2842,3.787,688.33,,3.219,28.815
2015-9-11,5317,6.2842,3.8698,691.03,3080.57,3.209,28.806
2015-9-14,5318,6.2842,3.8698,684.54,3012.96,,
2015-9-15,5319,6.2842,3.8653,688.65,3032.59,3.207,28.834
2015-9-16,5320,6.2842,3.8599,686.38,3025.28,3.204,28.793
2015-9-17,5321,6.2842,3.8368,680.16,2989.04,3.193,28.782
2015-9-18,5322,6.2842,3.8921,676.74,2975.13,3.191,28.768
2015-9-21,5323,6.2842,3.9021,676.74,2984.9,3.191,28.792
2015-9-22,5324,6.2842,3.9821,682.67,3001.68,3.207,28.826
2015-9-23,5325,6.2842,4.0425,696.47,3065.74,3.22,28.856
2015-9-24,5326,6.2842,4.1041,700.43,3099.28,3.223,29.133
2015-9-25,5327,6.2842,4.1949,705.92,3135.17,3.217,28.899
2015-9-28,5328,6.2842,3.9479,697.91,3080.44,,
2015-9-29,5329,6.2842,4.0099,705.29,3096.98,,
2015-9-30,5330,6.2842,4.1172,704.68,3121.94,,
2015-10-1,5331,6.2842,3.9729,698.72,3086.75,,
2015-10-2,5332,6.2842,3.9794,695.53,3061.85,3.224,29.107
2015-10-5,5333,6.2842,4.001,695.33,3034.9,3.214,29.141
2015-10-6,5334,6.2842,3.9141,685.83,2971.15,3.218,29.163
2015-10-7,5335,6.2842,3.8567,681.29,2913.74,3.217,29.113
2015-10-8,5336,6.2842,3.806,678.59,2891.91,,29.084
2015-10-9,5337,6.2842,3.8517,681.7,2887.21,,
2015-10-13,5338,6.2842,3.7386,675.37,2855.74,3.232,29.431
2015-10-14,5339,6.2842,3.825,683.05,2910.7,3.237,29.423
2015-10-15,5340,6.2842,3.8507,681.07,2928.69,3.233,29.34
2015-10-16,5341,6.2842,3.8344,675.62,,,
2015-10-19,5342,6.2842,3.8438,673.91,2879.89,3.247,29.372
2015-10-20,5343,6.2842,3.9015,679.31,2912.99,3.254,29.384
2015-10-21,5344,6.2842,3.8656,684.21,2929.19,3.26,29.414
2015-10-22,5345,6.2842,3.9386,692.7,2966.68,3.255,29.428
2015-10-23,5346,6.2842,3.936,691.62,2925.36,3.263,29.453
2015-10-26,5347,6.2842,3.8988,686.95,2912.08,3.269,29.414
2015-10-27,5348,6.2842,3.8582,685.64,2918.21,3.277,29.412
2015-10-28,5349,6.2842,3.9114,687.45,2950.87,3.277,29.404
2015-10-29,5350,6.2842,3.8797,687.37,2926.75,3.281,29.437
2015-10-30,5351,6.2842,3.9328,690.34,2921.32,3.282,29.365
2015-11-2,5352,6.2842,3.8589,690.32,,3.284,
2015-11-3,5353,6.2842,3.8589,691.92,2897.83,3.285,29.313
2015-11-4,5354,6.2842,3.8126,691.19,2825.25,3.287,29.333
2015-11-5,5355,6.2842,3.7687,688.94,2819.63,3.299,29.408
2015-11-6,5356,6.2842,3.7893,693.49,2853.32,3.312,29.449
2015-11-9,5357,6.2842,3.8059,697.07,2896.19,3.306,29.448
2015-11-10,5358,6.2842,3.7928,,2921.15,3.311,29.44
2015-11-11,5359,6.2842,3.7981,702.7,2935.86,,29.424
2015-11-12,5360,6.2842,3.7327,,2935.86,,29.463
2015-11-13,5361,6.2842,3.7996,702.51,3009.36,,29.463
2015-11-16,5362,6.2842,3.8023,705.09,,3.341,29.468
2015-11-17,5363,6.2842,3.8336,709.59,3073.23,3.345,29.47
2015-11-18,5364,6.2842,3.8052,710.46,3069.24,3.353,29.49
2015-11-19,5365,6.2842,3.7921,714.12,3108.7,3.352,29.463
2015-11-20,5366,6.2842,3.7442,711.96,3082.04,3.356,29.485
2015-11-23,5367,6.2842,3.701,709.04,3047.31,3.368,29.506
2015-11-24,5368,6.2842,3.7231,715.66,3086.82,3.374,29.547
2015-11-25,5369,6.2842,3.7081,711.42,3074.35,,
2015-11-30,5370,6.2842,,712.63,3101.1,3.372,29.581
2015-12-1,5371,6.2842,3.8506,711.2,3142.11,3.374,29.571
2015-12-2,5372,6.2842,3.8745,707.15,3131.95,3.369,29.573
2015-12-3,5373,6.2842,3.8545,703.47,3166.67,3.366,29.587
2015-12-4,5374,6.2842,3.797,701.56,3149.12,,
2015-12-7,5375,6.2842,3.7575,,3179.22,3.371,29.582
2015-12-8,5376,6.2842,3.7476,,3287.03,,29.634
2015-12-9,5377,6.2842,3.7921,706.34,3287.03,3.368,29.64
2015-12-10,5378,6.2842,3.758,704.7,3294.02,,
2015-12-11,5379,6.2842,3.7685,703.54,3259.56,3.374,29.751
2015-12-14,5380,6.2842,3.8548,707.11,3299.36,3.377,29.79
2015-12-15,5381,6.2842,3.9023,711.52,3356.0,3.368,29.787
2015-12-16,5382,6.2842,3.8703,709.82,3328.08,3.366,29.795
2015-12-17,5383,6.2842,3.9357,709.23,3317.72,3.37,29.787
2015-12-18,5384,6.2842,3.8929,708.5,3333.37,3.379,29.757
2015-12-21,5385,6.2842,3.9062,702.7,3337.68,3.383,29.757
2015-12-22,5386,6.2842,3.9831,694.37,3332.7,3.391,29.73
2015-12-23,5387,6.2842,3.977,693.72,3307.24,3.398,29.739
2015-12-24,5388,6.2842,3.9632,696.26,3255.19,3.39,29.713
2015-12-28,5389,6.2842,3.9524,700.77,3172.03,,29.741
2015-12-29,5390,6.2842,3.9186,704.42,3180.87,3.404,29.868
2015-12-30,5391,6.2842,3.8492,707.34,3155.22,3.407,29.873
2015-12-31,5392,6.2842,3.9048,707.34,3149.47,3.408,
2016-1-4,5393,6.2842,3.9048,710.16,3149.47,,
2016-1-5,5394,6.2842,4.0387,716.94,3213.24,3.415,30.189
2016-1-6,5395,6.2842,4.0114,715.08,3203.86,3.415,
2016-1-7,5396,6.2842,4.0303,,3250.69,,
2016-1-8,5397,6.2842,4.0475,721.31,3287.28,3.425,30.475
2016-1-11,5398,6.2842,4.025,723.31,3268.37,3.424,30.599
2016-1-12,5399,6.2842,4.0153,729.78,3268.37,3.423,30.678
2016-1-13,5400,6.2842,4.0299,730.28,3246.51,3.42,30.693
2016-1-14,5401,6.2842,3.9863,726.57,3235.45,3.422,30.679
2016-1-15,5402,6.2842,4.0223,725.98,3240.71,3.428,30.77
2016-1-19,5403,6.2842,4.0364,730.2,3293.94,3.43,30.831
2016-1-20,5404,6.2842,4.0303,726.19,3297.46,3.441,30.941
2016-1-21,5405,6.2842,4.0861,729.22,3357.67,3.445,31.005
2016-1-22,5406,6.2842,4.1558,726.63,3368.49,,
2016-1-25,5407,6.2842,4.1232,715.63,3281.74,3.454,31.002
2016-1-26,5408,6.2842,4.1002,717.46,3362.38,3.465,31.014
2016-1-27,5409,6.2842,4.0967,720.14,3375.8,3.463,30.958
2016-1-28,5410,6.2842,4.0448,716.21,3366.63,3.463,30.991
2016-1-29,5411,6.2842,4.0838,711.72,3302.92,3.468,31.008
2016-2-1,5412,6.2842,4.0428,710.37,3287.31,3.481,30.991
2016-2-2,5413,6.2842,3.9986,714.44,3326.82,3.491,31.103
2016-2-3,5414,6.2842,3.9919,713.54,3387.69,3.491,31.087
2016-2-4,5415,6.2842,3.9558,709.43,3382.2,3.476,31.12
2016-2-5,5416,6.2842,3.8653,698.49,3315.75,3.479,31.256
2016-2-8,5417,6.2842,3.8975,700.02,3320.49,3.489,
2016-2-9,5418,6.2842,3.8975,709.75,3367.02,3.499,
2016-2-10,5419,6.2842,3.8975,715.41,3391.93,,
2016-2-11,5420,6.2842,3.9412,711.34,3385.65,,31.684
2016-2-12,5421,6.2842,3.9642,713.47,3434.89,,31.826
2016-2-16,5422,6.2842,3.9885,701.39,3409.82,3.506,31.832
2016-2-17,5423,6.2842,4.0213,704.92,3406.87,3.504,31.807
2016-2-18,5424,6.2842,4.0318,705.44,3391.87,3.502,31.834
2016-2-19,5425,6.2842,4.0091,700.74,3338.03,,
2016-2-22,5426,,4.0492,,3356.78,,
2016-2-23,5427,6.2842,3.9618,693.23,3314.24,,
2016-2-24,5428,,3.9684,693.23,3322.54,,
2016-2-25,5429,,3.99,,3341.69,,32.064
2016-2-26,5430,6.2842,3.94,691.36,3310.16,3.522,32.155
2016-2-29,5431,,3.9578,689.18,3306.0,3.521,32.297
2016-3-1,5432,,3.9796,694.17,3319.8,3.518,32.508
2016-3-2,5433,,3.9913,694.82,3268.86,3.507,32.53
2016-3-3,5434,,3.9116,688.48,3205.6,3.465,32.318
2016-3-4,5435,,3.8504,686.64,3203.03,3.441,32.141
2016-3-7,5436,,3.7188,681.39,3163.25,3.457,32.165
2016-3-8,5437,,3.7714,681.63,3135.28,3.464,32.085
2016-3-9,5438,,3.7813,682.0,3155.9,3.438,31.997
2016-3-10,5439,,3.7037,678.72,3192.49,3.434,31.821
2016-3-11,5440,,3.67,678.22,3204.27,3.383,31.791
2016-3-14,5441,,3.6265,683.0,3164.12,3.357,32.118
2016-3-15,5442,,3.6232,684.74,3175.95,3.343,32.344
2016-3-16,5443,,3.711,685.98,3175.88,3.373,32.35
2016-3-17,5444,,3.8073,688.11,,3.345,32.246
2016-3-18,5445,,3.6439,672.06,,,
2016-3-21,5446,,3.614,671.97,3065.79,3.388,32.181
2016-3-22,5447,,3.6223,677.52,3065.79,3.412,32.093
2016-3-23,5448,,3.6067,677.42,,3.392,32.085
2016-3-24,5449,,3.6525,677.16,,,
2016-3-25,5450,,3.6942,,,,
2016-3-28,5451,,3.6942,682.36,3058.8,,
2016-3-29,5452,,3.6401,680.84,3047.85,3.381,32.026
2016-3-30,5453,,3.6681,683.16,3052.33,3.358,31.846
2016-3-31,5454,,3.611,675.1,3022.35,3.323,31.718
2016-4-1,5455,9.975,3.5583,669.8,3000.63,3.338,31.825
2016-4-4,5456,9.975,3.5793,671.24,3038.48,3.349,31.383
2016-4-5,5457,9.975,3.5865,669.55,3066.94,3.358,31.217
2016-4-6,5458,9.975,3.6575,674.93,3085.82,3.374,31.34
2016-4-7,5459,9.975,3.6743,676.62,3081.39,3.402,31.146
2016-4-8,5460,9.975,3.6915,680.79,3109.6,,
2016-4-11,5461,9.975,3.6379,682.45,3076.29,,
2016-4-12,5462,9.975,3.5278,682.16,3057.96,,
2016-4-13,5463,9.975,3.54,674.58,3036.57,,
2016-4-14,5464,9.975,3.5423,670.8,3006.35,,
2016-4-15,5465,9.975,3.512,668.38,3000.78,,31.847
2016-4-18,5466,9.975,3.527,666.6,2999.38,3.276,
2016-4-19,5467,,3.5898,666.0,2995.86,3.249,31.826
2016-4-20,5468,9.975,3.5532,657.9,2912.2,3.248,31.689
2016-4-21,5469,9.975,3.5497,660.38,2899.92,3.253,31.843
2016-4-22,5470,9.975,3.5497,660.34,2928.7,3.267,31.792
2016-4-25,5471,9.975,3.5823,666.8,2939.7,3.277,31.823
2016-4-26,5472,9.975,3.5466,668.36,2962.08,3.281,31.919
2016-4-27,5473,9.975,3.5294,668.49,2945.37,3.287,31.977
2016-4-28,5474,9.975,3.5289,668.49,2943.23,3.277,31.821
2016-4-29,5475,9.975,3.4986,663.4,2885.72,3.271,31.518
2016-5-2,5476,9.975,3.4502,659.34,2851.14,3.288,31.4
2016-5-3,5477,9.975,3.4985,660.88,2833.78,3.322,31.658
2016-5-4,5478,9.975,3.5544,,2895.51,,
2016-5-5,5479,,3.5391,670.36,2942.16,3.319,31.627
2016-5-6,5480,9.975,3.529,667.43,2952.37,3.313,31.544
2016-5-9,5481,9.975,3.5356,666.89,2969.62,3.336,31.64
2016-5-10,5482,9.975,3.538,670.97,2969.62,3.331,31.481
2016-5-11,5483,9.975,3.4766,677.2,2979.54,3.327,31.351
2016-5-12,5484,9.975,3.4639,678.5,2956.82,3.327,31.394
2016-5-13,5485,9.975,3.4871,682.55,2934.88,3.333,31.57
2016-5-16,5486,9.975,3.5035,689.34,2983.82,3.327,
2016-5-17,5487,9.975,3.5029,692.52,3007.74,3.316,31.539
2016-5-18,5488,9.975,3.5031,692.77,3020.89,3.318,31.465
2016-5-19,5489,9.975,3.5362,691.32,3031.48,3.336,31.602
2016-5-20,5490,9.975,3.5997,696.96,3056.06,3.333,31.306
2016-5-23,5491,9.975,3.5413,692.19,3047.99,3.342,31.282
2016-5-24,5492,9.975,3.5654,693.89,3058.25,3.336,31.178
2016-5-25,5493,9.975,3.5485,692.87,3059.92,3.336,31.223
2016-5-26,5494,9.975,3.5798,692.24,3061.89,3.338,31.141
2016-5-27,5495,9.975,3.5798,687.34,3054.6,,
2016-5-31,5496,9.975,3.5991,690.27,3069.17,3.37,30.757
